date,region,description,latitude,longitude,temp_avg_c,temp_max_c,temp_min_c,precipitation_mm,solar_radiation_kwh_m2,wind_speed_ms,wind_direction_deg
2021-01-10,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-2.14,1.05,-4.92,4.39,1.0603,2.8,32.2
2021-01-11,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-1.79,5.29,-6.44,0.01,3.5179,2.71,255.4
2021-01-12,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,1.17,11.02,-5.37,0.0,3.7286,3.82,256.2
2021-01-13,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,4.0,15.0,-4.63,0.0,3.4697,5.37,274.2
2021-01-14,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,3.89,9.17,-3.19,0.0,3.5839,7.1,353.1
2021-01-15,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,0.53,8.46,-4.26,0.0,3.5179,6.03,328.0
2021-01-16,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,2.66,11.74,-3.52,0.0,2.3734,3.73,265.8
2021-01-17,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,2.52,9.92,-3.16,0.0,3.5131,3.32,302.2
2021-01-18,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,4.08,10.24,-1.21,0.0,1.8955,7.08,354.8
2021-01-19,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,1.56,6.0,-0.71,0.0,2.4878,4.42,30.4
2021-01-20,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,6.74,14.92,-0.35,0.0,2.8325,6.97,238.1
2021-01-21,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,8.48,18.18,2.94,0.0,3.3494,4.69,283.7
2021-01-22,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,3.7,9.16,-1.05,0.0,2.4734,3.28,100.4
2021-01-23,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,6.66,17.41,-1.41,0.0,3.5623,5.92,218.2
2021-01-24,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,4.21,10.49,-1.1,7.66,1.8614,4.38,96.9
2021-01-25,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,4.71,12.75,-2.83,0.18,3.8496,6.58,267.8
2021-01-26,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-0.56,7.12,-5.98,0.39,1.7928,4.41,222.4
2021-01-27,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-0.96,7.72,-6.04,0.07,4.1575,3.64,241.1
2021-01-28,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,2.12,8.98,-4.04,0.02,2.7461,6.36,201.7
2021-01-29,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,6.53,14.31,-0.49,0.17,2.1586,5.99,232.0
2021-01-30,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,9.5,18.28,4.39,0.39,4.1534,9.54,294.3
2021-01-31,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,5.61,13.13,-0.12,0.0,4.3193,4.97,7.5
2021-02-01,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,6.61,15.87,-1.91,0.0,3.9072,4.99,218.8
2021-02-02,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,9.44,19.46,2.95,0.0,3.9041,4.3,249.8
2021-02-03,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,13.84,24.69,4.23,0.0,3.7668,6.22,268.8
2021-02-04,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,6.42,12.17,0.98,0.0,4.0786,5.89,359.5
2021-02-05,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,4.17,12.88,-3.28,0.0,4.2684,3.23,258.2
2021-02-06,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,4.4,12.47,-1.6,0.0,4.5,6.3,324.6
2021-02-07,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,6.4,18.47,-2.84,0.01,4.3898,4.41,211.1
2021-02-08,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,4.11,17.31,-3.31,0.06,2.6858,3.57,312.9
2021-02-09,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,0.23,13.86,-6.24,0.03,2.0074,4.8,140.7
2021-02-10,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-3.52,2.48,-7.48,0.09,1.6034,3.13,89.3
2021-02-11,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-3.54,4.82,-8.04,0.06,4.2955,2.75,77.0
2021-02-12,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-7.19,-4.41,-9.64,0.03,2.4814,3.82,89.3
2021-02-13,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-8.89,-6.46,-11.8,0.25,1.9253,4.28,97.3
2021-02-14,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-14.23,-12.23,-16.09,2.17,1.933,6.58,41.8
2021-02-15,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-13.46,-8.38,-18.03,0.31,3.8518,3.4,340.2
2021-02-16,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-8.18,-2.79,-13.47,4.26,1.356,6.74,163.6
2021-02-17,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-7.4,-1.4,-11.59,0.59,2.7888,1.88,90.5
2021-02-18,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-6.93,-1.61,-11.78,0.24,1.589,2.83,17.3
2021-02-19,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,-0.47,10.2,-9.66,0.0,4.7366,4.02,244.9
2021-02-20,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,5.33,16.6,-2.96,0.0,4.5763,6.18,222.0
2021-02-21,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,4.19,11.27,-2.03,0.0,5.2207,5.9,336.8
2021-02-22,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,6.62,16.45,-3.1,0.0,5.4473,3.46,293.9
2021-02-23,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,11.42,22.65,0.74,0.0,5.0496,6.94,253.9
2021-02-24,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,4.55,12.88,-1.9,0.0,5.4242,5.66,51.5
2021-02-25,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,1.41,9.74,-3.79,0.0,3.2707,4.38,93.5
2021-02-26,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,5.96,18.23,-3.7,0.0,5.5512,4.78,249.4
2021-02-27,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,9.76,22.79,-1.34,0.0,5.2704,6.12,235.8
2021-02-28,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,3.63,11.64,-3.1,0.0,5.5836,6.15,25.1
2021-03-01,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,2.9,10.88,-2.94,0.0,5.777,3.25,39.4
2021-03-02,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,6.22,17.88,-3.22,0.0,5.9906,5.84,226.3
2021-03-03,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,10.27,22.87,-0.8,0.0,5.7146,4.73,247.7
2021-03-04,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,12.93,25.07,4.5,0.0,4.1542,7.03,255.0
2021-03-05,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,7.92,13.59,3.04,0.0,2.4278,7.88,3.0
2021-03-06,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,8.51,17.93,-0.43,0.0,5.777,4.87,189.0
2021-03-07,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,10.52,19.67,2.55,0.0,5.9374,7.52,194.0
2021-03-08,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,13.18,22.75,4.58,0.0,3.9598,7.39,199.1
2021-03-09,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,16.32,23.63,9.38,0.0,3.2482,7.61,213.5
2021-03-10,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,15.44,23.49,8.51,0.0,6.3538,7.86,242.4
2021-03-11,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,10.45,20.8,0.9,0.0,6.0905,5.37,92.9
2021-03-12,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,14.14,18.98,9.51,2.31,1.5492,5.34,138.0
2021-03-13,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,14.36,22.5,5.87,14.71,1.4436,8.44,182.3
2021-03-14,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,8.55,15.61,2.23,0.0,5.9357,8.77,245.7
2021-03-15,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,9.35,18.19,0.6,0.02,6.3218,4.72,265.2
2021-03-16,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,14.71,25.04,6.33,0.05,6.3446,5.13,221.4
2021-03-17,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,4.21,10.24,0.38,7.36,2.227,8.63,344.6
2021-03-18,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,5.05,14.18,-2.09,0.0,6.1745,4.6,357.6
2021-03-19,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,7.26,17.33,-1.35,0.01,6.3756,3.78,155.1
2021-03-20,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,11.64,22.05,1.89,0.0,6.5155,7.76,184.8
2021-03-21,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,15.0,24.47,5.57,0.06,3.9475,6.19,192.4
2021-03-22,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,10.04,18.34,2.61,4.52,1.1952,6.43,300.9
2021-03-23,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,8.96,17.36,0.94,0.0,6.6478,4.77,339.0
2021-03-24,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,5.17,10.83,0.42,1.04,1.4436,5.96,35.8
2021-03-25,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,7.68,17.3,-2.6,0.0,6.5765,4.75,249.3
2021-03-26,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,12.53,21.86,3.11,0.01,6.7262,5.34,254.1
2021-03-27,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,10.95,18.97,3.83,0.0,6.7498,6.04,9.2
2021-03-28,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,12.2,22.05,2.29,0.0,7.1443,4.79,216.6
2021-03-29,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,16.95,27.89,6.53,0.0,7.1834,9.36,219.5
2021-03-30,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,9.81,15.83,4.23,0.0,7.1278,6.58,27.0
2021-03-31,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,7.9,16.52,-0.73,0.0,7.0068,2.79,62.0
2021-04-01,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,10.46,19.89,1.11,0.0,7.3922,6.7,192.1
2021-04-02,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,12.84,21.4,4.77,0.0,6.613,7.27,186.6
2021-04-03,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,16.84,27.4,7.41,0.0,7.1582,4.72,176.0
2021-04-04,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,18.44,28.05,8.39,0.0,7.3202,4.82,198.7
2021-04-05,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,20.58,30.72,10.9,0.0,6.8762,8.66,200.1
2021-04-06,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,21.32,30.69,11.88,0.0,7.4729,9.13,256.7
2021-04-07,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,13.91,23.37,5.54,0.0,7.4316,6.0,338.9
2021-04-08,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,17.26,27.29,5.93,0.0,7.5463,3.69,224.8
2021-04-09,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,15.58,24.45,6.76,0.0,7.6159,7.69,351.1
2021-04-10,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,13.0,23.28,2.5,0.0,7.7378,3.72,238.6
2021-04-11,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,18.03,29.06,7.79,0.0,7.5226,5.63,304.6
2021-04-12,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,9.45,13.42,5.24,0.0,5.0035,6.03,42.2
2021-04-13,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,11.04,19.19,3.6,0.03,6.7123,5.52,91.9
2021-04-14,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,8.06,12.0,5.59,1.15,2.8819,4.41,96.5
2021-04-15,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,7.76,10.72,5.62,1.94,1.6147,5.35,122.0
2021-04-16,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,8.68,14.56,4.09,0.38,3.289,6.02,9.2
2021-04-17,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,6.76,13.98,-0.43,0.0,4.7242,4.85,8.6
2021-04-18,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,10.22,18.53,1.36,0.0,7.9186,3.19,312.8
2021-04-19,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,13.29,22.88,3.04,0.0,7.8986,5.01,236.2
2021-04-20,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,4.59,11.35,-1.64,0.0,7.6032,6.65,27.1
2021-04-21,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,7.31,16.14,-1.11,0.0,7.591,5.36,156.9
2021-04-22,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,10.4,19.31,2.27,0.0,5.1898,8.07,167.2
2021-04-23,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,15.56,25.86,7.37,0.35,5.7348,4.93,275.3
2021-04-24,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,15.21,24.89,4.94,0.01,8.1214,4.84,213.3
2021-04-25,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,21.21,33.08,9.24,0.0,8.1931,8.53,211.5
2021-04-26,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,22.72,31.73,15.65,0.0,5.6618,8.35,220.4
2021-04-27,Amarillo_TX,GEN_PANHANDLE; GEN_NORTHWEST,35.221997,-101.831297,20.56,26.88,14.31,0.03,4.333,6.13,231.7
